 "Ferrero,nutella";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"Bi1,Magasins U";"Sucre, huile de palme, noisettes 13%, cacao maigre 7,4%, lait écrémé en poudre 6,6%, lactoserum en poudre, émulsifiants : lécithines [soja], vanilline."
 "Nussa,Choco Nussa";"Pâte à tartiner aux noisettes et Gressins";"NaN";"Produits à tartiner sucrés";"None";"e";"Lidl";"Pâte à tartiner (63,6 %) : sucre, huiles végétales (palme, colza), _noisettes_ (13 %), cacao maigre en poudre (7 %), _lait_ écrémé en poudre, poudre de lactosérum (_lait_), _lactose_, émulsifiant : lécithine de tournesol ; arôme naturel de vanille.
Gressins (36,4 %) : farine de _blé_, huile de palme, levure, sel, malt d'_orge_."
 "Nussa,Choco Nussa";"Pâte à tartiner aux noisettes et Gressins";"NaN";"Produits à tartiner sucrés";"None";"e";"Lidl";"Pâte à tartiner (63,6 %) : sucre, huiles végétales (palme, colza), _noisettes_ (13 %), cacao maigre en poudre (7 %), _lait_ écrémé en poudre, poudre de lactosérum (_lait_), _lactose_, émulsifiant : lécithine de tournesol ; arôme naturel de vanille.
Gressins (36,4 %) : farine de _blé_, huile de palme, levure, sel, malt d'_orge_."
 "Cora";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"d";"Cora";"Sucre, huile de tournesol, _noisettes_ 13 %, cacao maigre en poudre 7,4 %, poudre de _lait_ écrémé, beurre de cacao, huile de coprah, _lactosérum_ en poudre, émulsifiant : lécithines de tournesol, arôme."
 "Perlamande,Perl' Amande";"Tartinade d'amande, 40% amandes";"NaN";"Produits à tartiner sucrés";"None";"d";"";"_Amandes_ de Sicile 40%, sucre roux de canne, eau, sirop de riz, sirop de maïs, crème de riz, extrait de vanille, sel"
 "carrefour";"Confiture d'abricot";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Abricots, sucre, sucre de canne, gélifiant : pectines de fruits, acidifiant : acide citrique."
 "Nos Régions ont du Talent,Lucien Georgelin";"Mirabelles de Lorraine";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Mirabelles de Lorraine 65%, sucre de canne 38%, gélifiant: pectines, jus de citron concentré"
 "Damiano";"Purée de noisettes grillées";"NaN";"Produits à tartiner sucrés";"None";"c";"Biocoop";"Noisettes* compètes grillées et broyées à la meule à basse température"
 "Hacendado";"Mermelada de fresa 0% azúcares";"NaN";"Produits à tartiner sucrés";"None";"a";"Mercadona";""
 "Saveurs de Nos Régions";"Confiture de figues";"NaN";"Produits à tartiner sucrés";"None";"c";"Lidl";""
 "Saveurs de Nos Régions";"Confiture de figues";"NaN";"Produits à tartiner sucrés";"None";"c";"Lidl";""
 "Saveurs de Nos Régions";"Confiture de figues";"NaN";"Produits à tartiner sucrés";"None";"c";"Lidl";""
 "Jean Hervé";"Pâte à tartiner La Chocolade";"NaN";"Produits à tartiner sucrés";"None";"e";"";"_Noisettes_ 28 %, sucre de canne roux, _lait_ entier en poudre, huile de palme non hydrogénée, poudre de cacao non dégraissée 7,8 %, huile de tournesol, sirop d'agave, huile de _noix_, extrait de vanille, sel de mer."
 "Mamie Douceur,Marque Repère";"Confiture extra de figue";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"Sucre, figues, gélifiant : pectines, acidifiant : acide citrique.
Préparée avec 50 g de fruits pour 100 g de produit fini."
 "Mamie Douceur,Marque Repère";"Confiture extra de figue";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"Sucre, figues, gélifiant : pectines, acidifiant : acide citrique.
Préparée avec 50 g de fruits pour 100 g de produit fini."
 "Auchan";"Confiture extra d'abricot Bio";"NaN";"Produits à tartiner sucrés";"None";"c";"Auchan";"Abricots (origine UE), sucre de canne non raffiné, jus de concentré de citron, agent gélifiant : pectines, antioxydant, acide ascorbique, acidifiant : acide citrique."
 "Bonne Maman";"Prunes";"NaN";"Produits à tartiner sucrés";"None";"d";"Magasins U";"prunes, sucre, sucre roux de canne, jus de citron concentré et, éventuellement, gélifiant : pectine de fruits."
 "leader price";"Confiture de fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"Leader Price";"Sucre-fraises-gelifiant: pectine de fruits-acidifiant: acide citrique. Prépare avec 50 g de fruits pour 100 g"
 "Lucien Georgelin";"Figue rouge bio";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Figues rouges* 45%, sucre*, pommes* 16%, gélifiant pectines, jus de citron concentré*. *Ingrédients issus de l'agriculture biologique"
 "Mamie Douceur,Marque Repère";"Confiture myrtille";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"Sucre, myrtilles, gélifiant : pectines, acidifiant : acide citrique, correcteur d'acidité : E331.
Préparée avec 50 g de fruits pour 100 g de produit fini."
 "Nos régions ont du talent,Lucien Georgelin";"Abricots rouges du Roussillon";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Abricots rouges du Roussillon 65%, sucre de canne 41%, gélifiant: pectines, jus de citron concentré."
 "Nuté";"NUT";"NaN";"Produits à tartiner sucrés";"None";"e";"Biocoop";"sucre de canne roux, protéines de_ soja_, _noisette_ entière 14,66%, _noix de cajou_ 12,15%, huile de coprah, cacao 5,61%, extrait de vanille, agar-agar"
 "Boerinneke,Boerinneke-Marino";"Pâte à tartiner fondant";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"Glucose, matières grasses végétales partiellement hydrogénées, saccharose, sucre inverti, chocolat (6.9%) (émulsifiant : lécithine de _soja_, arôme vanilline), cacao maigre en poudre, émulsifiant : lécithine de _soja_, conservateur : acide sorbique, sel, arôme : vanille."
 "Valade,Valade en Corrèze,We Bio !";"We Bio Abricot";"NaN";"Produits à tartiner sucrés";"None";"d";"Magasins U";"Abricots 55%, sucre de canne, jus de citron concentré, gélifiant : pectines, correcteur d'acidité : citrate de calcium"
 "Valade,Valade en Corrèze,We Bio !";"We Bio Abricot";"NaN";"Produits à tartiner sucrés";"None";"d";"Magasins U";"Abricots 55%, sucre de canne, jus de citron concentré, gélifiant : pectines, correcteur d'acidité : citrate de calcium"
 "Carrefour";"Marmelade orange";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Pulpes dtoranges amères, sucre, sucre de canne, gélifiant : pectines de fruits, acidifiant acide citrique. Ecorces en lamelles. Préparée avec 35 g de fruits pour 100 g de produit fini. Teneur totale en sucres 60 g 100 g de produit fini."
 "Carrefour";"Marmelade orange";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Pulpes dtoranges amères, sucre, sucre de canne, gélifiant : pectines de fruits, acidifiant acide citrique. Ecorces en lamelles. Préparée avec 35 g de fruits pour 100 g de produit fini. Teneur totale en sucres 60 g 100 g de produit fini."
 "Carrefour";"Marmelade orange";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Pulpes dtoranges amères, sucre, sucre de canne, gélifiant : pectines de fruits, acidifiant acide citrique. Ecorces en lamelles. Préparée avec 35 g de fruits pour 100 g de produit fini. Teneur totale en sucres 60 g 100 g de produit fini."
 "Nos regions ont du talent";"Caramel beurre salé de Guerande Nos Régions Ont Du Talent";"NaN";"Produits à tartiner sucrés";"None";"e";"Leclerc";"Sucre, _crème_ fraîche, eau, _beurre_ salé à la fleur de sel de Guérande et au sel de Guérande 2,6 %, fleur de sel de Guérande 1 %, sel de Guérande 0,2 %."
 "Ethiquable";"Speculoos Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Cora";"speculoos 57 M (farine de _blé_, _beurre_, sucre de canne du Pérou, miel, farine de _soja_, poudre à lever : carbonate acide de sodium, cannelle, noix de muscade), _beurre_ concentré, sucre blond de canne, huile de colza, émulsifiant : lécithine de tournesol."
 "Côte d'Or";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"@Pite i tartiner au tait et au cacao. Ingréd;ents: Sucre, huiles (cola, paire), lait écreme en poudre cacao maçre en poudre lactoserum en (de lait), émulsifiant (lécithine de soja), arômes Peut contenir fruits i coque. A Cabri de la (haleur et de met en cacao. trggtedienten: Suiket, plantaard:ge Olsen Nm), melkpoeder magere cacaopoeder weipoeder (van meti), Isojaledthine), aroma's. Kan noten bevatten. Drooq en ult de 100 25 %'/25 2'e05U 704 14 % grasses / Vetten trt:uren 8.7 I wurvan Evttten un adçfte tr-se (8400 / kcal). / van ecn 9em.ddelue votwassefte (8400 LI /"
 "Materne";"Confipote de Figue";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"Figues 65%, sucre, gélifiant : pectine de fruit, acidifiant : acide citrique, correcteur d'acidité : citrate de calcium."
 "Mamie Douceur,Marque Repère";"Confiture extra mirabelles";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"Sucre, mirabelles, acidifiant : acide citrique, gélifiant : pectines, antioxydant : acide ascorbique.
Préparée avec 50 g de fruits pour 100 g de produit fini.
Présence exceptionnelle de noyaux."
 "Mamie Douceur,Marque Repère";"Confiture extra mirabelles";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"Sucre, mirabelles, acidifiant : acide citrique, gélifiant : pectines, antioxydant : acide ascorbique.
Préparée avec 50 g de fruits pour 100 g de produit fini.
Présence exceptionnelle de noyaux."
 "Jardin Bio";"Pâte à tartiner choco noisette";"NaN";"Produits à tartiner sucrés";"None";"e";"";""
 "Tamara,Aldi";"Confiture Extra Fruits des Bois";"NaN";"Produits à tartiner sucrés";"None";"d";"Aldi";"Sucre, framboises (38%), mûres (6%), myrtilles (6%), acidifiant : acide citrique, gélifiant : pectines."
 "Tamara,Aldi";"Confiture Extra Fruits des Bois";"NaN";"Produits à tartiner sucrés";"None";"d";"Aldi";"Sucre, framboises (38%), mûres (6%), myrtilles (6%), acidifiant : acide citrique, gélifiant : pectines."
 "Tamara,Aldi";"Confiture Extra Fruits des Bois";"NaN";"Produits à tartiner sucrés";"None";"d";"Aldi";"Sucre, framboises (38%), mûres (6%), myrtilles (6%), acidifiant : acide citrique, gélifiant : pectines."
 "Confit de Provence";"Confiture de Fraise";"NaN";"Produits à tartiner sucrés";"None";"d";"Biocoop";"Fraise biologique, sucre de canne biologique, acidifiant : jus de citron biologique, gélifiant : pectine de fruits."
 "Vergers des Alpilles";"Vergers des Alpilles - Mirabelle de Lorraine";"NaN";"Produits à tartiner sucrés";"None";"c";"Casino";"Mirabelle de Lorraine biologique, sucre de canne biologique , gélifiant : pectine de fruit, acidifiant : jus concentré de citron biologique."
 "Vergers des Alpilles";"Vergers des Alpilles - Mirabelle de Lorraine";"NaN";"Produits à tartiner sucrés";"None";"c";"Casino";"Mirabelle de Lorraine biologique, sucre de canne biologique , gélifiant : pectine de fruit, acidifiant : jus concentré de citron biologique."
 "Lotus";"Spéculoos Crunchy";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"Original Speculoos 65% (farine de blé, sucre, huiles végétales (huile de palme issue de plantations durables et certifiées,
huile de colza), sirop de sucre candi, poudre à lever (carbonate acide de sodium), farine de soja, sel, cannelle), huile de colza, sucre, émulsifiant (lécithine de soja), acidifiant (acide citrique)."
 "Nocciolata,Rigoni di Asiago";"Nocciolata, pâte à tartiner au cacao et noisettes";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Sucre de canne*, pâte de _noisettes_* 16%, huile de tournesol*, _lait_ écrémé en poudre*, cacao* 6,5%, beurre de cacao*, émulsifiant : lécithine de tournesol ; extrait de vanille* *biologique"
 "Leader price";"Pâte à tartiner aux noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"Leader price";""
 "Vitabio";"Spécialité de myrtilles bio";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"Myrtilles sauvages 65g, sirop de sucres issus de fruits*, concentré de citron*, gélifiant: pectine de fruits. Ingredients issus de l'Agriculture Biologique."
 "Mamie bio";"Epicerie / Epicerie Sucrée / Pâtes à Tartiner Bio";"NaN";"Produits à tartiner sucrés";"None";"d";"";"sucre de canne*, huile de tournesol* désodorisée, chocolat* 18% (sucre de canne*, poudre de cacao maigre*, beurre de cacao*), purée de _noisettes_ 10%, farine de _soja_*, émulsifiant : lécithines* (_soja_), poudre de vanille Bourbon. *Produits issus de l'agriculture biologique."
 "Mamie bio";"Epicerie / Epicerie Sucrée / Pâtes à Tartiner Bio";"NaN";"Produits à tartiner sucrés";"None";"d";"";"sucre de canne*, huile de tournesol* désodorisée, chocolat* 18% (sucre de canne*, poudre de cacao maigre*, beurre de cacao*), purée de _noisettes_ 10%, farine de _soja_*, émulsifiant : lécithines* (_soja_), poudre de vanille Bourbon. *Produits issus de l'agriculture biologique."
 "Les P'tites Tartines";"Confiture de Fraises de Dordogne";"NaN";"Produits à tartiner sucrés";"None";"d";"Grand Frais";"fraises de Dordogne, sucre de canne, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Les P'tites Tartines";"Confiture de Fraises de Dordogne";"NaN";"Produits à tartiner sucrés";"None";"d";"Grand Frais";"fraises de Dordogne, sucre de canne, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Rigoni di asiago";"Nocciolata";"NaN";"Produits à tartiner sucrés";"None";"d";"Delhaize,Cora";"temperatuur bewaren. noisettes 16%, hule de toumesol*, lait écrémé en DOudre&quot;.cacao 6,5%, beure de cacao&quot;,émulsifant: lecithine de toumesol; extrait de yanille&quot;. *biologique Peut contenir des traces d'autres fruits à coque Conserver à température ambiante CONTROLENUMMER-OPERATEUR CONTROLE N A99G Rigoni di Asiago S.r.l. via Oberdan, 28-36012 Asiago (VI) Italië - Italie. Nettogewicht: Poids net: bioagrcert GLASBAK"
 "leader price";"Pralina aux éclats de noisette";"NaN";"Produits à tartiner sucrés";"None";"e";"Leader Price";"sucre, matières grasses végétales (huile de tournesol - beurre de cacao - huile de coco), _noisettes_ 16% (dont éclats 6%), _lactosérum_ en poudre, cacao maigre en poudre 6.5%, émulsifiant : lécithines de tournesol, arôme naturel de vanille"
 "Confiturelle";"Abricot";"NaN";"Produits à tartiner sucrés";"None";"b";"";"Abricot bio 54%, jus de raisin concentré bio, gélifiant : pectine de fruits, acidifiant : jus concentré de citron bio, citrate de calcium."
 "Vergers des Alpilles";"Confiture myrtille";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Myrtille biologique, sucre de canne biologique, gélifiant : pectine de fruits."
 "Vergers des Alpilles";"Confiture myrtille";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Myrtille biologique, sucre de canne biologique, gélifiant : pectine de fruits."
 "Nustikao,Marque Repère";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Leclerc";"Sucre ; huiles végétales ( palme, colza) ; noisettes 13 % ; cacao maigre en poudre 7 % ; lait en poudre écrémé 5,5 % ; lactosérum en poudre ; lactose ; émulsifiant : lécithines (tournesol); arôme naturel de vanille.
Traces de soja."
 "Miguelgorry";"Basquella";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre, matière grasse végétale (noix de coco, tournesol), _noisettes_ 13%, cacao en poudre 7,5%, _lait_ écrémé en poudre, beurre de cacao 3%, _lactosérum_ en poudre, émulsifiant : lécithine de tournesol, arôme."
 "Chocolinette";"Chocolinette";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre roux de canne, huile de palme non hydrogénée, _noisettes_ entières 14,9%, _noix de cajou_ 13,5%, cacao 6%, extrait de vanille"
 "Chocolinette";"Chocolinette";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre roux de canne, huile de palme non hydrogénée, _noisettes_ entières 14,9%, _noix de cajou_ 13,5%, cacao 6%, extrait de vanille"
 "Ferrero,Nutella";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre, huile de palme, _noisettes_ (13%), cacao maigre (7,4%), _lait_ écrémé en poudre (6.6%), _lactosérum_ en poudre, émulsifiants : lécithines (_soja_), vanilline"
 "Lune de miel";"Miel et Gelée Royale";"NaN";"Produits à tartiner sucrés";"None";"d";"Leclerc";"Miel bio (96 %), gelée royale bio (4 % soit 10 g)."
 "Ivoria,Intermarché";"NOIKAO pâte a tartiner aux noisettes et au cacao";"NaN";"Produits à tartiner sucrés";"None";"e";"Intermarché";"Sucre, huiles végétales (palme et colza), _noisettes_ maigre en poudre (7 %), poudre de _lait_ écrémé, _lactosérum_ en poudre, émulsifiant : lécithines de tournesol, arôme naturel de vanille."
 "Intermarché,Elodie, Paquito";"Confiture 3 fruits rouges";"NaN";"Produits à tartiner sucrés";"None";"d";"Intermarché";"Sucre blanc*, fraises*20%, cerises*15%, groseilles*15%, gélifiant: pectine , acidifiant: acide citrique. *issus de l'agriculture biologique. Préparée avec 50g de fruits pour 100g Teneur totale en sucres: 62g pour 100g"
 "U";"Confiture de framboises 50% de fruits";"NaN";"Produits à tartiner sucrés";"None";"c";"Super U, Magasins U";"Framboises, sucre, sucre de canne 13,8%, gélifiant : pectines. Préparée avec 50g de framboises pour 100g. Teneur totale en sucres : 60g pour 100g."
 "Les Comtes de Provence";"Confiture Orange Bio";"NaN";"Produits à tartiner sucrés";"None";"c";"G20,Magasins U";"Orange (64%), sucre de canne, acidifiant : jus concentré de citron, gélifiant: pectine de fruits non amidée."
